#OTU ID	SRR7635466	SRR7635478	SRR7635493	SRR7635553	SRR7635581	SRR7635596	SRR7635605	SRR7635629	SRR7635654	SRR7635667	SRR7635683	SRR7635688	SRR7635695	SRR7635708	SRR7635743	SRR7635769	SRR7635793	SRR7635815	SRR7635825	SRR7635839	SRR7635862	SRR7635879	SRR7635891	SRR7635903	SRR7635942	SRR7635964	SRR7635994	SRR7636010	SRR7636016	SRR7636031	SRR7636047	SRR7636084	SRR7636103	SRR7636117	SRR7636124	SRR7636128	SRR7636151	SRR7636174	SRR7636204	SRR7636214	SRR7636246	SRR7636267	SRR7636291	SRR7636307	SRR7636333	SRR7636348	SRR7636363	SRR7636367	SRR7636374	SRR7636388	SRR7636416	SRR7636423	SRR7636435	SRR7636445	SRR7636460	SRR7636473	SRR7636476	SRR7636477	SRR7636479	SRR7636484	SRR7636503	SRR7636510	SRR7636519	SRR7636527	SRR7636560	SRR7636587	SRR7636588	SRR7636592	SRR7636597	SRR7636655	SRR7636675	SRR7636686	SRR7636690	SRR7636693	SRR7636729	SRR7636737	SRR7636763	SRR7636777	SRR7636786	SRR7636801	SRR7636806	SRR7636827	SRR7636830	SRR7636849	SRR7636861	SRR7636869	SRR7636890	SRR7636895	SRR7636899	SRR7636900	SRR7636904	SRR7636908	SRR7636955	SRR7636969	SRR7636974	SRR7637012	SRR7637020	SRR7637029	SRR7637034
ASV_37	    0	    0	14114	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    5	    0	    0	    0	    0	    0	    0	   51	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0
ASV_38	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	14071	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0
ASV_39	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 162	   0	   0	   0	   0	   0	   0	   0	  27	   0	   0	   0	   0	   0	   0	   0	   0	   0	1630	   0	   0	   0	   0	   0	   0	 882	   0	   0	2120	   0	   0	   0	   0	 430	   0	   0	   0	2683	   0	   0	  52	   0	   0	   0	   0	   0	   0	   0	   0	1155	   0	   0	   0	   0	  60	   0	   0	   0	   0	   0	   0	   0	   0	 281	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	4484	   0
ASV_40	   0	   0	   0	   0	   0	   0	   0	  32	   0	   0	   0	   0	   0	   0	   0	   0	   0	 371	 192	   0	   0	   0	   0	   0	   0	   0	   0	   0	  78	   8	  25	   0	  11	  89	   0	   0	   0	   5	   0	   0	 435	 116	 434	 257	   0	  66	 397	 561	   3	 125	   8	   0	 124	   0	   0	   0	1458	 258	 131	   0	   0	   0	 235	2156	   0	   0	  63	 107	 936	  67	   0	2624	   0	 369	   0	   0	   0	   0	  46	   0	  18	 529	 194	   0	   2	 177	  50	  22	   0	  48	   0	   0	 908	  61	  42	   0	   0	  54	   0
ASV_41	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	13475	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0
ASV_42	   0	 249	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	9507	   0	   0	   0	   0	   0	   0	   0	   0	 927	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 203	   0	   0	   0	   0	   0	   0	 173	   0	   0	   0	   0	   0	 963	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  92	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 200	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 274	   0	   0	   0
ASV_43	   0	  64	 218	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 101	 360	   0	   0	   0	   0	   0	   0	   0	   0	   0	  57	   0	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	  78	   0	   0	   0	   0	 468	   0	   0	   0	   0	   0	 626	   0	 427	  98	   0	   0	   0	   0	   0	   0	   0	2057	   0	   0	   0	   0	   0	   0	 147	   0	 392	 198	   0	   0	   0	   0	   8	  71	   0	1008	  18	 203	   0	   0	   0	 509	   0	  24	4145	   0	   0	   0	   0	 143	   0	 167	   0	   0
ASV_44	   0	 306	 144	   0	   0	   0	   0	  36	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1571	   0	   0	   0	   0	   0	   0	   0	   0	   0	 153	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 338	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 593	 804	 135	   0	   0	   0	   0	3432	   0	   0	   0	   0	   0	   0	   0	  84	   0	   0	   0	   0	   0	  66	1817	  31	 645	   0	   0	  32	 811	   0	   0	  82	 104	   0	   0	 104	   0	   0	   0	   0	 169	   0	   0	   0	   0
ASV_45	   0	 141	   0	 274	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 606	 812	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 406	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	8991	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_46	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	10703	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0
ASV_47	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  12	   0	   0	   0	   3	   0	   0	   0	   0	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 231	   0	   0	   0	   0	  56	 272	6858	   0	  14	   0	   0	   8	  29	   0	   0	   8	   0	   0	   0	   0	   0	2087	 133	   0	   0	   0	   0	 142	  59	   0	   0	   0	  39	   0	   0	   0	   0	   0	   0	  67	  10	   0	   0	   0	  31	   0	 335	   0	   0	   0	   0	   0	   0	  12	   0	   0	  12	   0
ASV_48	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   24	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	10098	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0
ASV_49	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1674	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	6417	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1934
ASV_50	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	9709	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	  73	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_51	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1293	   0	   0	   0	   0	   0	8335	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_52	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  65	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   5	   0	   0	   0	   0	   0	   0	1071	   0	   0	   5	   0	   0	   0	   2	   0	8256	   0	   0	  10	   0	   0	   0	   0	  23	   0	   0	   0	   0	   0	  11	   2	   0	   0	   0	   0	   0	  44	   0	  12	   0
ASV_53	   0	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   6	   0	   8	   0	   0	  57	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  87	   0	   0	   0	  18	   0	   0	 255	 179	  52	   0	   0	  17	  52	 741	   0	   0	   0	2280	 142	   0	   0	   0	 679	1702	  13	   0	   0	  35	 830	   0	   0	  17	  22	 246	 174	  69	   0	   0	  18	 296	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 505	   0	 510	   0	  15	   0	 253	   0	  36	  49	  38	  35	  31	   0
ASV_54	  0	  0	 80	  0	  0	  8	  8	174	  0	 75	  0	  0	174	 17	550	  0	  0	 16	129	  0	 97	  0	  0	 68	120	  4	 12	  5	 59	  2	 14	 80	  0	 31	  0	  0	 68	457	 40	 17	  7	  4	  0	  0	552	  6	  0	 20	  3	109	342	627	 60	  4	  5	  0	 20	 30	 40	  6	  4	779	 54	 25	 18	 15	 39	 23	  0	 10	  0	288	 11	 45	  0	  0	586	298	  0	158	121	297	  0	  0	  5	 72	507	333	 29	  4	105	  0	186	  0	  3	 16	558	 93	  0
ASV_55	   0	   0	  78	   0	   7	   0	   0	   0	   0	  83	   5	   0	   3	   0	 258	   0	   0	  98	 185	   0	   0	   8	   0	   4	   0	   0	   0	   0	 191	   0	   5	 107	  45	  21	   0	   0	  13	   8	  60	  29	  35	  24	  43	 412	   3	 124	 336	  44	   4	 190	 141	 302	   0	 140	  66	  17	 116	  72	  53	   0	   5	   3	 431	1032	 134	  26	  58	 318	   5	  45	   0	 228	  57	  86	   0	   0	   0	  29	  12	   0	 216	 146	 147	   0	   4	 199	 157	 391	  31	 259	 292	   0	 614	  58	 141	  17	  24	  94	  25
ASV_56	   0	   0	   0	   0	   6	   0	   0	   0	   0	  41	   5	   0	   0	   0	   0	   0	   0	1298	 101	   0	   0	   0	   0	   0	   0	   0	   0	   0	  44	   0	   0	  37	   0	 158	   0	   0	   0	  34	 188	   0	 265	 151	   0	1050	   0	 360	  56	 446	   0	   0	   0	   0	  47	  26	   0	   0	  94	1415	  70	   0	   0	  20	   9	  94	   0	  50	  32	 128	 109	   0	   0	 130	  42	  55	  10	   0	   0	   0	   0	  11	 142	   0	  50	   0	   0	   9	   0	 795	  20	   9	 584	  69	   0	   0	  18	   8	 152	   0	  45
ASV_57	   0	  65	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  57	   0	   0	   0	   0	   0	   0	   0	   0	  17	7599	   0	   0	   0	   0	  71	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 176	   0	  63	   0	   0	   0	   0	   0	   0	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 232
ASV_58	  0	114	  6	  0	  0	  0	  0	  7	  0	  0	  0	  0	  0	  0	  0	  0	  0	110	 34	  0	  0	  0	  0	  0	  0	  0	  0	  0	135	  0	  0	  0	 17	 15	  0	  0	  0	  2	  0	  0	286	  9	385	 46	  0	256	996	675	  0	 41	  0	563	  7	  0	  7	  0	166	425	 18	  0	  0	  0	331	  0	883	  0	  0	 33	196	  6	  0	  8	  0	 74	  0	  0	  0	  2	 11	  0	260	 27	  0	  0	  0	 47	  4	772	 48	296	  0	  0	136	 25	123	  0	 27	 30	  0
ASV_59	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	7259	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	 244	   0	   0	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  38	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  22	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   8	   0	   0	  30	   0	   0	   0	   0	   3	  35	   0	   0	   0	   0	   0	   0	   0
ASV_60	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	7574	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_61	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  42	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	  61	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1544	   0	   0	   0	   0	  52	   0	2185	   0	   0	   0	 248	   0	   0	   0	   0	 354	   0	   0	   0	   0	 237	   0	   0	   0	   0	   0	   0	2217	   0	   0	   0	   0	   0	   0	   0	   0	   0	  18	   0	 152	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 421	   0	   0	  27	   0
ASV_62	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	2843	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 515	   0	   0	   0	   0	   0	 143	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	3181	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 799
ASV_63	   0	   0	  83	   0	   0	   0	   0	  11	   0	  40	   0	   0	   5	   0	   0	   0	   0	   0	 155	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 194	 626	   8	   0	   0	   0	   0	 689	  36	   0	   0	  31	   0	   0	   0	   0	   0	   0	   0	   0	  89	   0	   0	   0	   0	   0	   0	  30	   0	   9	   0	   0	  59	   0	   0	 169	   0	   0	   9	   0	   0	  24	   0	   0	   9	   0	  40	   0	   0	   0	  29	   0	   0	  16	 255	3744	 527	   0	   0	   0	  13	   0	   0	   0	   0	   0	  44	  10
ASV_64	   0	 119	 185	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 132	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  16	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 634	   0	   0	   0	   0	 340	   0	   0	   0	  81	   0	   0	   0	   0	   0	   0	1525	   0	   0	   0	   0	   0	3055	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 204	   0	   0	   0	   0	   0	   0	   0	   0	 525
ASV_65	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   7	   0	   0	   0	1063	   0	   0	   0	   0	   0	4707	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1019
ASV_66	   0	  18	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	4033	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  38	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  70	 298	   0	 450	  74	  64	   0	   0	 101	   0	   0	 132	   0	 858	   0	   0	   0	   0	   0	   0	 468	   0
ASV_67	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 260	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	4819	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1463
ASV_68	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  34	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1783	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 274	   0	   0	   0	   0	   0	   0	   0	4310	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  23	   0	   0	   0	   0
ASV_69	   0	 490	   0	 875	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1437	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  36	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	3509	   0	   0	   0	   0
ASV_70	   0	  12	   0	   0	   0	   0	   2	   0	   0	  24	   0	   0	   0	   0	  14	   0	   0	 233	 204	   0	   0	   0	   0	   0	   0	   0	   0	   0	  89	   0	   0	  12	   0	  25	   0	   0	  15	   0	   0	   0	  33	  27	 120	   0	  54	 194	 930	 974	   0	  59	1145	  29	  13	   0	   0	   0	   0	 196	  19	   0	   8	   0	  22	   0	   0	  11	  24	  39	   0	 284	   0	  47	   9	 116	   0	   0	   0	  68	   0	   0	   0	  30	   0	   0	   0	  95	   0	 602	  44	 195	   0	   0	   0	  10	  58	   0	   5	  15	   0
ASV_71	  0	 97	 12	  0	  0	  0	  0	  0	  0	 36	  0	  0	 10	  0	  0	  0	  0	237	136	  0	  0	  0	  0	  3	  0	  0	  0	  0	 24	  0	 12	  8	  0	 26	  0	  0	  0	  0	  0	  0	  4	 49	 52	258	  0	274	114	659	  0	 37	161	127	 10	188	  5	  0	612	118	  7	  0	 10	 57	117	 17	887	  4	 18	138	 33	 21	  0	364	 12	 19	  0	  0	  0	  7	191	  0	 29	127	  0	  0	  6	 11	 55	177	  4	  0	 23	  0	179	  0	266	  7	 12	 17	  9
ASV_72	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	4888	   0	   0	   0	   0	   0	   0	   0	1201	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_73	   0	   0	   0	   0	1125	   0	   0	   0	   0	   0	   0	 163	   0	   0	   0	 358	 505	   0	   0	   0	   0	 462	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 454	   0	   0	   0	   0	   0	   0	   0	   0	   0	 391	   0	   0	1336	   0	   0	   0	   0	   0	   0	 156	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 466	   0	   0	   0	   0	 104	   0	   0	 200	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_74	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	5139	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  34	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 376	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_75	   0	  34	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	  73	 299	   0	   0	   0	   0	   0	   0	   0	   0	   0	2996	   0	   0	   0	   0	   0	   0	   0	1156	   0	   0	   0	  16	   0	   0	   0	   0	  23	   0	   0	   0	  39	   0	   0	 717	   0	   0	   0	   0	  48	   0	   0	   0	   0	   0	   0	   0	  95	   0	   0	   0	   0	   0
ASV_76	 11	  0	 35	  5	  0	 10	  9	 45	  0	 37	 13	  6	 19	  8	122	  0	 26	 47	 66	  0	 58	  0	  0	 13	 66	 14	  0	  5	100	  5	 17	 51	 47	  7	 20	  4	 73	 83	 14	 72	160	 35	 41	  5	151	 11	  0	 82	 63	301	121	 88	 20	 41	  0	  0	 44	113	 54	  0	 36	112	 58	  6	 86	 49	104	 31	 10	 35	  2	145	 75	  0	  9	  0	188	227	  4	188	134	172	  0	  0	149	124	111	267	 36	 13	 53	 81	 85	 49	  6	 63	226	116	  0
ASV_77	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	5458	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
ASV_78	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 121	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  34	   0	   0	   0	   0	  87	   0	   0	   0	  10	   0	   0	3759	   0	  61	   0	   0	   0	 115	   0	   0	   0	   0	   0	 150	   2	   0	   4	   0	   0	  52	   0	   0	   0	   0	   0	  68	   0	  26	   0	   0	   0	   0	   0	 305	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   5	  25	   0	   0	 206	   0	   0	   0	   0	   0	   0
ASV_79	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	3451	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1283	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	 129	   0	   0	   0	   0	   0
ASV_80	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	4846	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
